shipment_id,order_date,origin_city,destination_city,carrier,distance_km,weight_kg,delivery_time_days,shipping_cost_inr,status,cost_per_km,order_month,is_delayed,distance_km_minmax,weight_kg_minmax,shipping_cost_inr_minmax,delivery_time_days_minmax,distance_km_zscore,weight_kg_zscore,shipping_cost_inr_zscore,delivery_time_days_zscore
SHP10399,2024-01-16,Pune,Jaipur,UPS,670.43,35.21,1.84,3671.08,Delivered,5.48,1,0,0.456,0.879,0.4822,0.2207,0.0633,1.9376,0.1815,-0.5486
SHP10638,2024-02-28,Jaipur,Chennai,Blue Dart,681.04,8.35,1.47,3425.52,Delivered,5.03,2,0,0.4634,0.2027,0.4487,0.1598,0.0991,-0.7355,0.0191,-0.8194
SHP10352,2024-08-08,Nagpur,Chennai,Delhivery,559.04,13.575,2.85,3325.58,In Transit,5.95,8,0,0.3785,0.3342,0.4351,0.3871,-0.3125,-0.2155,-0.047,0.1906
SHP10852,2024-05-18,Pune,Hyderabad,Blue Dart,957.02,18.2,4.06,5739.21,Delivered,6.0,5,0,0.6554,0.4507,0.7638,0.5864,1.0301,0.2448,1.5496,1.0762
SHP10671,2024-07-04,Pune,Hyderabad,Blue Dart,607.91,13.575,2.82,3108.35,Delivered,5.11,7,0,0.4125,0.3342,0.4055,0.3821,-0.1476,-0.2155,-0.1907,0.1687
SHP10260,2024-12-09,Delhi,Chennai,Blue Dart,781.85,2.02,3.77,3754.11,In Transit,4.8,12,0,0.5335,0.0433,0.4935,0.5386,0.4392,-1.3654,0.2365,0.864
SHP10333,2024-05-15,Ahmedabad,Nagpur,FedEx,427.85,26.71,1.31,2766.23,Delivered,6.47,5,0,0.2872,0.665,0.3589,0.1334,-0.7551,1.0917,-0.417,-0.9365
SHP10153,2024-07-15,Hyderabad,Nagpur,DHL,637.06,40.01625,3.1,3433.75,Delivered,5.39,7,0,0.4328,1.0,0.4499,0.4282,-0.0493,2.4159,0.0245,0.3736
SHP10396,2024-05-29,Delhi,Nagpur,DHL,337.82,3.08,0.88,1391.56,Delivered,4.12,5,0,0.2246,0.07,0.1717,0.0626,-1.0588,-1.26,-1.3263,-1.2512
SHP10501,2024-09-12,Nagpur,Jaipur,UPS,601.63,40.01625,2.38,3213.9,Delivered,5.34,9,0,0.4081,1.0,0.4199,0.3097,-0.1688,2.4159,-0.1209,-0.1534
SHP10373,2024-05-26,Bengaluru,Nagpur,UPS,833.25,13.575,3.89,4408.97,Returned,5.29,5,1,0.5693,0.3342,0.5827,0.5584,0.6126,-0.2155,0.6696,0.9518
SHP10312,2024-11-07,Delhi,Ahmedabad,UPS,392.85,13.24,2.545,1756.08,Delivered,4.47,11,0,0.2629,0.3258,0.2214,0.3368,-0.8732,-0.2488,-1.0852,-0.0326
SHP10042,2024-07-19,Pune,Ahmedabad,Delhivery,564.53,15.48,2.19,2424.17,In Transit,4.29,7,0,0.3823,0.3822,0.3124,0.2784,-0.294,-0.0259,-0.6433,-0.2924
SHP10770,2024-02-04,Bengaluru,Hyderabad,Delhivery,647.87,8.48,1.43,2857.73,Delivered,4.41,2,0,0.4403,0.206,0.3714,0.1532,-0.0128,-0.7225,-0.3565,-0.8487
SHP10522,2024-06-03,Chennai,Bengaluru,Blue Dart,663.99,32.78,2.01,4390.18,Returned,6.61,6,1,0.4515,0.8178,0.5801,0.2487,0.0416,1.6958,0.6572,-0.4242
SHP10661,2024-05-14,Bengaluru,Chennai,DHL,774.33,15.72,4.17,3191.68,Delayed,4.12,5,1,0.5283,0.3883,0.4169,0.6045,0.4138,-0.002,-0.1356,1.1567
SHP10859,2024-06-30,Pune,Mumbai,DHL,449.25,1.99,2.26,1727.35,Delivered,3.84,6,0,0.3021,0.0426,0.2175,0.2899,-0.6829,-1.3684,-1.1042,-0.2412
SHP10830,2024-09-06,Chennai,Kolkata,Blue Dart,760.43,2.35,4.32,3069.29,Delayed,4.04,9,1,0.5186,0.0516,0.4002,0.6292,0.3669,-1.3326,-0.2165,1.2665
SHP10758,2024-07-08,Kolkata,Jaipur,UPS,532.32,17.14,1.92,2635.47,Cancelled,4.95,7,0,0.3599,0.424,0.3411,0.2339,-0.4026,0.1393,-0.5035,-0.49
SHP10605,2024-12-26,Mumbai,Hyderabad,DHL,590.04,12.82,1.97,3300.9300000000003,Delivered,5.59,12,0,0.4001,0.3152,0.4318,0.2421,-0.2079,-0.2906,-0.0633,-0.4534
SHP10024,2024-04-08,Bengaluru,Kolkata,Delhivery,331.28,8.58,1.23,2022.11,Delivered,6.1,4,0,0.22,0.2085,0.2576,0.1202,-1.0809,-0.7126,-0.9092,-0.9951
SHP10954,2024-05-28,Bengaluru,Delhi,Blue Dart,356.31,21.88,1.03,2036.8,Delivered,5.72,5,0,0.2375,0.5434,0.2596,0.0873,-0.9964,0.611,-0.8995,-1.1414
SHP10599,2024-03-12,Nagpur,Mumbai,UPS,822.31,11.81,3.35,4373.22,Delivered,5.32,3,0,0.5616,0.2898,0.5778,0.4694,0.5757,-0.3911,0.646,0.5566
SHP10445,2024-10-14,Mumbai,Bengaluru,UPS,1034.28,5.03,4.39,3753.28,Delivered,3.63,10,0,0.7091,0.1191,0.4934,0.6407,1.2908,-1.0659,0.2359,1.3177
SHP10272,2024-07-26,Chennai,Ahmedabad,Delhivery,204.34,14.85,2.1,1419.96,Delivered,6.95,7,0,0.1317,0.3663,0.1756,0.2635,-1.5091,-0.0886,-1.3075,-0.3583
SHP10891,2024-07-06,Nagpur,Jaipur,Blue Dart,1149.23,6.99,5.08,5067.84,Cancelled,4.41,7,0,0.7891,0.1684,0.6724,0.7544,1.6786,-0.8708,1.1055,1.8227
SHP10519,2024-01-15,Jaipur,Chennai,DHL,551.58,12.5,2.69,2728.06,Delivered,4.95,1,0,0.3733,0.3072,0.3537,0.3607,-0.3377,-0.3225,-0.4423,0.0735
SHP10377,2024-11-16,Kolkata,Delhi,Blue Dart,783.48,18.61,3.83,4650.16,Delivered,5.94,11,0,0.5346,0.461,0.6155,0.5485,0.4447,0.2856,0.8292,0.9079
SHP10498,2024-03-20,Mumbai,Delhi,UPS,757.07,4.96,1.3,4430.14,Delivered,5.85,3,0,0.5163,0.1173,0.5855,0.1318,0.3556,-1.0729,0.6836,-0.9438
SHP10892,2024-02-03,Ahmedabad,Pune,Delhivery,515.28,12.44,0.57,2532.57,Delivered,4.91,2,0,0.348,0.3057,0.3271,0.0115,-0.4601,-0.3284,-0.5716,-1.4781
SHP10833,2024-03-09,Delhi,Mumbai,Delhivery,785.67,12.35,2.98,3847.18,Cancelled,4.9,3,0,0.5362,0.3034,0.5062,0.4085,0.4521,-0.3374,0.298,0.2858
SHP10667,2024-05-12,Mumbai,Kolkata,DHL,65.29,9.23,0.5,530.04,Delivered,8.12,5,0,0.035,0.2248,0.0544,0.0,-1.9782,-0.6479,-1.8962,-1.5293
SHP10097,2024-10-28,Ahmedabad,Delhi,Delhivery,793.26,4.57,2.69,4108.51,Delayed,5.18,10,1,0.5414,0.1075,0.5417,0.3607,0.4777,-1.1117,0.4709,0.0735
SHP10128,2024-12-20,Kolkata,Mumbai,Delhivery,505.33,26.55,1.57,3091.12,Delayed,6.12,12,1,0.3411,0.6609,0.4032,0.1762,-0.4937,1.0758,-0.2021,-0.7462
SHP10544,2024-05-04,Bengaluru,Nagpur,DHL,1184.57,22.68,4.11,5912.05,In Transit,4.99,5,0,0.8137,0.5635,0.7874,0.5946,1.7978,0.6906,1.6639,1.1128
SHP10379,2024-10-13,Kolkata,Mumbai,FedEx,1113.33,7.52,3.7,5763.38,In Transit,5.18,10,0,0.7641,0.1818,0.7671,0.5271,1.5575,-0.8181,1.5656,0.8127
SHP10203,2024-03-16,Mumbai,Jaipur,DHL,621.74,13.575,1.22,3779.13,Delivered,6.08,3,0,0.4221,0.3342,0.4969,0.1186,-0.101,-0.2155,0.253,-1.0024
SHP10343,2024-10-16,Nagpur,Kolkata,Blue Dart,449.33,12.59,1.3,2451.56,Delivered,5.46,10,0,0.3022,0.3094,0.3161,0.1318,-0.6826,-0.3135,-0.6252,-0.9438
SHP10744,2024-03-14,Pune,Mumbai,UPS,1036.03,10.04,5.51,5164.94,Delivered,4.99,3,0,0.7103,0.2452,0.6856,0.8252,1.2967,-0.5673,1.1697,2.1375
SHP10821,2024-07-10,Ahmedabad,Jaipur,Delhivery,870.35,8.68,3.01,5245.54,Delivered,6.03,7,0,0.5951,0.211,0.6966,0.4134,0.7377,-0.7026,1.223,0.3077
SHP10518,2024-11-25,Hyderabad,Pune,Blue Dart,653.17,23.35,3.42,2848.82,Delivered,4.36,11,0,0.444,0.5804,0.3702,0.481,0.0051,0.7573,-0.3624,0.6078
SHP10791,2024-07-22,Jaipur,Nagpur,DHL,763.14,18.82,3.77,4627.93,Returned,6.06,7,1,0.5205,0.4663,0.6125,0.5386,0.3761,0.3065,0.8145,0.864
SHP10488,2024-07-11,Kolkata,Hyderabad,DHL,670.15,9.73,2.86,3157.96,In Transit,4.71,7,0,0.4558,0.2374,0.4123,0.3887,0.0623,-0.5981,-0.1579,0.1979
SHP10237,2024-11-08,Bengaluru,Hyderabad,FedEx,33.57,11.48,0.5,269.53,Delivered,8.03,11,0,0.0129,0.2815,0.0189,0.0,-2.0852,-0.424,-2.0685,-1.5293
SHP10549,2024-11-13,Hyderabad,Kolkata,Delhivery,833.7,25.88,4.28,3800.91,Delayed,4.56,11,1,0.5696,0.6441,0.4999,0.6226,0.6141,1.0091,0.2674,1.2372
SHP10400,2024-01-31,Ahmedabad,Bengaluru,Blue Dart,633.36,12.92,2.47,7473.45125,Delivered,11.8,1,0,0.4302,0.3178,1.0,0.3245,-0.0618,-0.2807,2.6967,-0.0875
SHP10570,2024-08-22,Hyderabad,Chennai,UPS,1168.2729517506327,8.93,0.5,790.29,Delivered,0.68,8,0,0.8023,0.2173,0.0899,0.0,1.7428,-0.6778,-1.7241,-1.5293
SHP10232,2024-11-20,Pune,Mumbai,DHL,1010.81,9.39,6.571249999999999,3300.9300000000003,Delivered,3.27,11,0,0.6928,0.2289,0.4318,1.0,1.2116,-0.632,-0.0633,2.9142
SHP10442,2024-01-28,Pune,Delhi,Delhivery,751.7,9.87,3.98,4472.74,In Transit,5.95,1,0,0.5125,0.241,0.5913,0.5732,0.3375,-0.5842,0.7118,1.0177
SHP10098,2024-06-07,Nagpur,Jaipur,DHL,349.3,12.23,1.14,3300.9300000000003,Delivered,9.45,6,0,0.2326,0.3004,0.4318,0.1054,-1.0201,-0.3493,-0.0633,-1.0609
SHP10889,2024-06-29,Mumbai,Chennai,FedEx,777.53,38.46,2.76,4946.17,Delivered,6.36,6,0,0.5305,0.9608,0.6558,0.3722,0.4246,2.2611,1.025,0.1247
SHP10993,2024-12-13,Ahmedabad,Bengaluru,Delhivery,253.6,13.575,4.08,1651.8,Delivered,6.51,12,0,0.166,0.3342,0.2072,0.5897,-1.3429,-0.2155,-1.1542,1.0908
SHP10511,2024-12-10,Pune,Kolkata,UPS,107.53,1.22,0.5,592.62,Delayed,5.51,12,1,0.0644,0.0232,0.0629,0.0,-1.8357,-1.4451,-1.8548,-1.5293
SHP10622,2024-07-12,Nagpur,Chennai,Delhivery,609.06,34.57,4.4,3090.69,Delayed,5.07,7,1,0.4133,0.8629,0.4031,0.6424,-0.1437,1.8739,-0.2024,1.3251
SHP10217,2024-05-18,Bengaluru,Pune,FedEx,434.16,7.37,1.37,2177.83,In Transit,5.02,5,0,0.2916,0.178,0.2788,0.1433,-0.7338,-0.833,-0.8062,-0.8926
SHP10360,2024-09-17,Kolkata,Pune,DHL,820.53,7.04,1.58,4649.09,Delivered,5.67,9,0,0.5604,0.1697,0.6154,0.1779,0.5697,-0.8659,0.8285,-0.7389
SHP10558,2024-07-10,Delhi,Hyderabad,FedEx,495.96,4.26,2.39,2283.92,Delivered,4.61,7,0,0.3346,0.0997,0.2933,0.3113,-0.5253,-1.1425,-0.736,-0.1461
SHP10750,2024-05-27,Mumbai,Chennai,UPS,568.07,1.79,2.51,2450.01,Delivered,4.31,5,0,0.3848,0.0375,0.3159,0.3311,-0.282,-1.3883,-0.6262,-0.0582
SHP10973,2024-03-30,Bengaluru,Chennai,Blue Dart,791.52,12.35,3.36,3120.76,In Transit,3.94,3,0,0.5402,0.3034,0.4072,0.4711,0.4718,-0.3374,-0.1825,0.5639
SHP10225,2024-06-27,Jaipur,Kolkata,FedEx,675.8,6.7,2.85,2884.12,In Transit,4.27,6,0,0.4597,0.1611,0.375,0.3871,0.0814,-0.8997,-0.339,0.1906
SHP10018,2024-12-11,Delhi,Kolkata,DHL,1041.8,15.73,4.6,5810.54,Cancelled,5.58,12,0,0.7144,0.3885,0.7735,0.6753,1.3161,-0.001,1.5967,1.4714
SHP10168,2024-01-26,Hyderabad,Delhi,Delhivery,766.54,2.17,5.45,3399.94,Delivered,4.44,1,0,0.5229,0.0471,0.4452,0.8153,0.3875,-1.3505,0.0022,2.0935
SHP10292,2024-10-17,Hyderabad,Bengaluru,Blue Dart,918.14,22.71,3.98,5273.77,Cancelled,5.74,10,0,0.6283,0.5643,0.7004,0.5732,0.899,0.6936,1.2417,1.0177
SHP10929,2024-04-20,Bengaluru,Pune,FedEx,1121.06,13.575,3.86,5511.48,In Transit,4.92,4,0,0.7695,0.3342,0.7328,0.5534,1.5835,-0.2155,1.3989,0.9298
SHP10397,2024-12-17,Nagpur,Pune,DHL,716.41,17.85,1.76,3734.94,Delivered,5.21,12,0,0.488,0.4419,0.4909,0.2075,0.2184,0.21,0.2238,-0.6071
SHP10540,2024-04-17,Pune,Chennai,FedEx,766.29,17.89,4.17,3101.51,In Transit,4.05,4,0,0.5227,0.4429,0.4046,0.6045,0.3867,0.2139,-0.1952,1.1567
SHP10328,2024-10-15,Delhi,Jaipur,DHL,504.58,19.8,2.93,2924.56,Delivered,5.8,10,0,0.3406,0.491,0.3805,0.4002,-0.4962,0.404,-0.3123,0.2492
SHP10787,2024-03-17,Nagpur,Hyderabad,Blue Dart,487.86,10.99,0.84,1930.94,In Transit,3.96,3,0,0.329,0.2692,0.2452,0.056,-0.5526,-0.4727,-0.9695,-1.2805
SHP10636,2024-09-12,Bengaluru,Mumbai,FedEx,811.05,40.01625,3.99,6021.39,Delivered,7.42,9,0,0.5538,1.0,0.8023,0.5748,0.5377,2.4159,1.7362,1.025
SHP10093,2024-04-18,Pune,Bengaluru,FedEx,816.67,7.88,4.7,4050.42,Delivered,4.96,4,0,0.5577,0.1909,0.5338,0.6918,0.5566,-0.7823,0.4325,1.5446
SHP10213,2024-08-28,Delhi,Mumbai,DHL,566.1,8.71,1.47,3300.9300000000003,Delivered,5.83,8,0,0.3834,0.2118,0.4318,0.1598,-0.2887,-0.6997,-0.0633,-0.8194
SHP10337,2024-09-21,Ahmedabad,Mumbai,FedEx,923.03,16.49,3.02,4648.18,Delivered,5.04,9,0,0.6317,0.4076,0.6152,0.4151,0.9155,0.0746,0.8279,0.315
SHP10425,2024-04-19,Delhi,Mumbai,DHL,822.89,5.42,3.57,3897.41,Delivered,4.74,4,0,0.5621,0.1289,0.513,0.5057,0.5776,-1.0271,0.3312,0.7176
SHP10816,2024-12-23,Kolkata,Hyderabad,Blue Dart,363.87,31.35,0.82,2646.33,Cancelled,7.27,12,0,0.2427,0.7818,0.3426,0.0527,-0.9709,1.5535,-0.4963,-1.2951
SHP10618,2024-12-26,Pune,Jaipur,FedEx,949.54,12.88,3.24,4476.11,Cancelled,4.71,12,0,0.6502,0.3167,0.5918,0.4513,1.0049,-0.2847,0.714,0.4761
SHP10115,2024-04-29,Mumbai,Nagpur,DHL,20.76,6.07,1.46,220.95,Delivered,10.64,4,0,0.004,0.1453,0.0123,0.1581,-2.1284,-0.9624,-2.1007,-0.8267
SHP10158,2024-12-16,Pune,Delhi,Delhivery,881.46,23.56,3.67,5101.92,Delivered,5.79,12,0,0.6028,0.5857,0.677,0.5221,0.7752,0.7782,1.128,0.7908
SHP10112,2024-11-26,Delhi,Jaipur,UPS,1022.59,28.74,4.61,5109.27,Delayed,5.0,11,1,0.701,0.7161,0.678,0.677,1.2513,1.2937,1.1329,1.4788
SHP10036,2024-09-26,Hyderabad,Jaipur,DHL,720.32,16.32,2.73,3179.73,Delivered,4.41,9,0,0.4907,0.4034,0.4153,0.3673,0.2316,0.0577,-0.1435,0.1028
SHP10105,2024-03-05,Mumbai,Bengaluru,DHL,1006.29,15.54,3.5,6021.17,Delivered,5.98,3,0,0.6896,0.3837,0.8022,0.4941,1.1963,-0.0199,1.7361,0.6663
SHP10362,2024-06-23,Jaipur,Nagpur,DHL,905.26,22.32,3.55,3592.47,Cancelled,3.97,6,0,0.6194,0.5544,0.4715,0.5024,0.8555,0.6548,0.1295,0.7029
SHP10365,2024-08-15,Hyderabad,Chennai,UPS,1068.83,13.575,5.73,5035.67,Delivered,4.71,8,0,0.7332,0.3342,0.668,0.8614,1.4073,-0.2155,1.0842,2.2985
SHP10441,2024-03-17,Bengaluru,Kolkata,UPS,305.63,14.27,0.5,1622.84,Delivered,5.31,3,0,0.2022,0.3517,0.2032,0.0,-1.1674,-0.1463,-1.1733,-1.5293
SHP10565,2024-07-06,Chennai,Ahmedabad,Delhivery,836.36,28.65,2.87,4692.97,Delivered,5.61,7,0,0.5714,0.7138,0.6213,0.3904,0.6231,1.2848,0.8575,0.2053
SHP10351,2024-08-24,Kolkata,Ahmedabad,DHL,226.21,3.84,2.97,943.95,Delayed,4.17,8,1,0.1469,0.0891,0.1108,0.4068,-1.4353,-1.1843,-1.6224,0.2784
SHP10988,2024-06-14,Nagpur,Hyderabad,UPS,1004.82,9.01,4.26,3300.9300000000003,Delivered,3.29,6,0,0.6886,0.2193,0.4318,0.6193,1.1914,-0.6698,-0.0633,1.2226
SHP10249,2024-05-08,Pune,Bengaluru,UPS,97.28,1.72,0.5,426.96,Delivered,4.39,5,0,0.0572,0.0358,0.0404,0.0,-1.8703,-1.3953,-1.9644,-1.5293
SHP10862,2024-03-08,Nagpur,Hyderabad,Blue Dart,678.84,17.96,2.71,3232.14,Delivered,4.76,3,0,0.4618,0.4447,0.4224,0.364,0.0917,0.2209,-0.1088,0.0882
SHP10808,2024-03-22,Delhi,Mumbai,Blue Dart,714.14,13.41,3.0,3240.19,Delivered,4.54,3,0,0.4864,0.3301,0.4235,0.4118,0.2107,-0.2319,-0.1035,0.3004
SHP10406,2024-06-27,Chennai,Nagpur,UPS,790.91,6.42,3.42,4310.21,Cancelled,5.45,6,0,0.5398,0.1541,0.5692,0.481,0.4697,-0.9276,0.6043,0.6078
SHP10866,2024-07-21,Delhi,Pune,Delhivery,611.14,8.86,1.99,2362.04,Returned,3.86,7,1,0.4147,0.2155,0.3039,0.2454,-0.1367,-0.6847,-0.6844,-0.4388
SHP10164,2024-08-12,Jaipur,Nagpur,FedEx,116.9,16.97,0.51,861.34,Cancelled,7.37,8,0,0.0709,0.4197,0.0995,0.0016,-1.8041,0.1224,-1.6771,-1.522
SHP10890,2024-01-23,Pune,Mumbai,Delhivery,1064.19,30.16,3.91,5529.73,Delayed,5.2,1,1,0.7299,0.7518,0.7353,0.5617,1.3917,1.435,1.411,0.9664
SHP10826,2024-04-23,Ahmedabad,Delhi,UPS,477.66,37.31,4.1,2611.35,Delivered,5.47,4,0,0.3219,0.9319,0.3379,0.593,-0.587,2.1466,-0.5195,1.1055
SHP10841,2024-01-10,Bengaluru,Nagpur,DHL,497.84,13.42,2.92,3065.3,Delivered,6.16,1,0,0.3359,0.3303,0.3997,0.3986,-0.519,-0.2309,-0.2192,0.2419
SHP10083,2024-12-01,Chennai,Bengaluru,FedEx,461.58,16.82,2.12,2938.28,Delivered,6.37,12,0,0.3107,0.416,0.3824,0.2668,-0.6413,0.1075,-0.3032,-0.3437
SHP10709,2024-01-14,Bengaluru,Delhi,DHL,211.78,6.09,0.5,1200.0,Delivered,5.67,1,0,0.1369,0.1458,0.1457,0.0,-1.484,-0.9604,-1.453,-1.5293
SHP10295,2024-03-11,Chennai,Ahmedabad,Blue Dart,813.16,8.93,2.545,3514.24,Delivered,4.32,3,0,0.5553,0.2173,0.4608,0.3368,0.5448,-0.6778,0.0778,-0.0326
SHP10070,2024-02-20,Pune,Jaipur,UPS,519.38,8.97,2.545,3217.01,Delivered,6.19,2,0,0.3509,0.2183,0.4203,0.3368,-0.4463,-0.6738,-0.1188,-0.0326
SHP10643,2024-01-04,Nagpur,Pune,Delhivery,659.07,10.97,1.83,3481.17,Delayed,5.28,1,1,0.4481,0.2687,0.4563,0.2191,0.025,-0.4747,0.0559,-0.5559
SHP10610,2024-07-11,Pune,Kolkata,UPS,605.99,20.73,2.51,3109.1,Returned,5.13,7,1,0.4112,0.5144,0.4056,0.3311,-0.1541,0.4966,-0.1902,-0.0582
SHP10675,2024-04-05,Pune,Ahmedabad,DHL,106.87,40.01625,0.5,1366.03,Delivered,12.78,4,0,0.0639,1.0,0.1683,0.0,-1.8379,2.4159,-1.3432,-1.5293
SHP10938,2024-08-10,Delhi,Jaipur,FedEx,779.8,10.32,2.15,3017.43,Delivered,3.87,8,0,0.5321,0.2523,0.3932,0.2718,0.4323,-0.5394,-0.2508,-0.3217
SHP10878,2024-03-20,Delhi,Kolkata,Delhivery,844.22,10.24,3.53,4819.42,In Transit,5.71,3,0,0.5769,0.2503,0.6386,0.4991,0.6496,-0.5474,0.9411,0.6883
SHP10659,2024-08-22,Hyderabad,Pune,Delhivery,785.37,13.575,5.94,4299.16,Delivered,5.47,8,0,0.536,0.3342,0.5677,0.896,0.451,-0.2155,0.597,2.4522
SHP10735,2024-05-14,Mumbai,Bengaluru,Delhivery,337.63,14.1,0.93,1501.81,In Transit,4.45,5,0,0.2245,0.3475,0.1868,0.0708,-1.0594,-0.1632,-1.2534,-1.2146
SHP10127,2024-01-26,Hyderabad,Bengaluru,DHL,182.19,26.03,1.03,1275.63,Delivered,7.0,1,0,0.1163,0.6478,0.156,0.0873,-1.5838,1.024,-1.403,-1.1414
SHP10853,2024-03-20,Jaipur,Kolkata,Blue Dart,1167.02,29.99,3.97,4554.76,Returned,3.9,3,1,0.8015,0.7476,0.6025,0.5715,1.7386,1.4181,0.7661,1.0103
SHP10001,2024-11-04,Kolkata,Bengaluru,DHL,883.34,14.03,2.67,4470.09,Delayed,5.06,11,1,0.6041,0.3457,0.591,0.3574,0.7816,-0.1702,0.7101,0.0589
SHP10748,2024-10-25,Delhi,Chennai,FedEx,858.9,15.54,2.2,5106.51,Delivered,5.95,10,0,0.5871,0.3837,0.6777,0.28,0.6991,-0.0199,1.131,-0.2851
SHP10539,2024-12-15,Chennai,Nagpur,Blue Dart,858.41,2.96,3.46,4300.12,Delivered,5.01,12,0,0.5868,0.067,0.5678,0.4875,0.6975,-1.2719,0.5976,0.6371
SHP10601,2024-08-29,Delhi,Ahmedabad,Delhivery,576.76,13.13,1.19,2433.14,Delivered,4.22,8,0,0.3908,0.323,0.3136,0.1137,-0.2527,-0.2598,-0.6373,-1.0243
SHP10308,2024-10-05,Chennai,Delhi,UPS,796.05,14.82,3.11,3973.13,Delivered,4.99,10,0,0.5434,0.3656,0.5233,0.4299,0.4871,-0.0916,0.3813,0.3809
SHP10585,2024-10-17,Hyderabad,Delhi,DHL,983.12,40.01625,4.1,6231.16,Delayed,6.34,10,1,0.6735,1.0,0.8308,0.593,1.1182,2.4159,1.875,1.1055
SHP10410,2024-01-29,Pune,Bengaluru,DHL,480.14,11.59,2.545,1953.88,Delivered,4.07,1,0,0.3236,0.2843,0.2483,0.3368,-0.5787,-0.413,-0.9544,-0.0326
SHP10171,2024-03-22,Chennai,Bengaluru,DHL,488.51,16.06,1.42,2848.04,Delayed,5.83,3,1,0.3294,0.3968,0.3701,0.1515,-0.5504,0.0318,-0.3629,-0.856
SHP10417,2024-04-03,Hyderabad,Pune,DHL,467.37,28.69,1.14,2746.65,Returned,5.88,4,1,0.3147,0.7148,0.3563,0.1054,-0.6218,1.2888,-0.43,-1.0609
SHP10875,2024-12-19,Hyderabad,Kolkata,FedEx,513.08,10.74,2.08,2203.09,Delivered,4.29,12,0,0.3465,0.2629,0.2823,0.2602,-0.4675,-0.4976,-0.7895,-0.3729
SHP10698,2024-05-25,Bengaluru,Chennai,UPS,948.22,5.16,2.545,4964.36,Delivered,5.24,5,0,0.6492,0.1224,0.6583,0.3368,1.0004,-1.053,1.037,-0.0326
SHP10603,2024-09-21,Delhi,Jaipur,UPS,107.55,18.24,0.5,843.22,Delayed,7.84,9,1,0.0644,0.4517,0.0971,0.0,-1.8356,0.2488,-1.689,-1.5293
SHP10460,2024-10-15,Pune,Jaipur,UPS,967.35,16.35,4.43,3885.03,Delivered,4.02,10,0,0.6626,0.4041,0.5113,0.6473,1.065,0.0607,0.3231,1.347
SHP10880,2024-09-29,Bengaluru,Jaipur,Delhivery,999.97,10.2,2.61,4599.79,In Transit,4.6,9,0,0.6852,0.2493,0.6087,0.3475,1.175,-0.5514,0.7959,0.015
SHP10637,2024-01-20,Pune,Ahmedabad,DHL,836.73,4.61,4.58,4457.48,Delivered,5.33,1,0,0.5717,0.1085,0.5893,0.672,0.6243,-1.1077,0.7017,1.4568
SHP10423,2024-08-02,Kolkata,Jaipur,FedEx,385.19,7.02,1.95,1898.24,Delivered,4.93,8,0,0.2575,0.1692,0.2407,0.2388,-0.899,-0.8678,-0.9912,-0.4681
SHP10315,2024-02-23,Pune,Mumbai,Delhivery,663.4,13.575,1.84,2673.11,In Transit,4.03,2,0,0.4511,0.3342,0.3463,0.2207,0.0396,-0.2155,-0.4786,-0.5486
SHP10376,2024-01-29,Ahmedabad,Delhi,DHL,829.08,11.92,3.98,3590.64,Delivered,4.33,1,0,0.5664,0.2926,0.4712,0.5732,0.5985,-0.3802,0.1283,1.0177
SHP10524,2024-11-07,Jaipur,Pune,UPS,520.41,5.69,4.2,2651.56,In Transit,5.1,11,0,0.3516,0.1357,0.3433,0.6094,-0.4428,-1.0002,-0.4929,1.1787
SHP10881,2024-01-27,Hyderabad,Bengaluru,FedEx,585.19,20.17,1.0,3076.14,Delivered,5.26,1,0,0.3967,0.5003,0.4012,0.0824,-0.2243,0.4408,-0.212,-1.1634
SHP10438,2024-06-02,Bengaluru,Pune,FedEx,680.04,3.08,2.28,2976.56,Delayed,4.38,6,1,0.4627,0.07,0.3876,0.2932,0.0957,-1.26,-0.2779,-0.2266
SHP10911,2024-12-23,Delhi,Mumbai,FedEx,306.22,18.98,0.5,1712.69,Delivered,5.59,12,0,0.2026,0.4703,0.2155,0.0,-1.1654,0.3224,-1.1139,-1.5293
SHP10150,2024-11-01,Kolkata,Mumbai,UPS,212.86,9.69,1.41,1422.28,In Transit,6.68,11,0,0.1377,0.2364,0.1759,0.1499,-1.4804,-0.6021,-1.306,-0.8633
SHP10556,2024-05-04,Mumbai,Ahmedabad,UPS,1222.64,7.3,4.64,6231.89,Delivered,5.1,5,0,0.8402,0.1763,0.8309,0.6819,1.9262,-0.84,1.8755,1.5007
SHP10832,2024-07-30,Nagpur,Bengaluru,FedEx,273.85,7.91,2.0,1606.18,Returned,5.87,7,1,0.1801,0.1916,0.201,0.2471,-1.2746,-0.7793,-1.1844,-0.4315
SHP10945,2024-04-01,Pune,Hyderabad,Delhivery,603.63,6.87,1.8,2635.88,Delivered,4.37,4,0,0.4095,0.1654,0.3412,0.2141,-0.1621,-0.8828,-0.5032,-0.5779
SHP10409,2024-03-03,Pune,Hyderabad,FedEx,644.72,7.38,2.43,3235.87,In Transit,5.02,3,0,0.4381,0.1783,0.4229,0.3179,-0.0234,-0.832,-0.1063,-0.1168
SHP10143,2024-02-10,Bengaluru,Jaipur,DHL,845.52,13.24,5.61,5106.86,Delivered,6.04,2,0,0.5778,0.3258,0.6777,0.8417,0.654,-0.2488,1.1313,2.2106
